query_id,timestamp,original,statuscode,mimetype,wayback_url
html_200_root,20160128160343,http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/1720-upplysningen/,200,text/html,https://web.archive.org/web/20160128160343/http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/1720-upplysningen/
html_200_root,20160128160348,http://cwaste.skolbloggen.se:80/svenska/referera/ova-referatskrivning-klass-o-sprak/,200,text/html,https://web.archive.org/web/20160128160348/http://cwaste.skolbloggen.se:80/svenska/referera/ova-referatskrivning-klass-o-sprak/
html_200_root,20160128160356,http://cwaste.skolbloggen.se:80/svenska/referera/ova-referatskrivning-nathat-bland-unga/,200,text/html,https://web.archive.org/web/20160128160356/http://cwaste.skolbloggen.se:80/svenska/referera/ova-referatskrivning-nathat-bland-unga/
html_200_root,20160128160402,http://cwaste.skolbloggen.se:80/svenska/skrivprocessen/responsgivning/skriva-kommentarer/,200,text/html,https://web.archive.org/web/20160128160402/http://cwaste.skolbloggen.se:80/svenska/skrivprocessen/responsgivning/skriva-kommentarer/
html_200_root,20160128160437,http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/,200,text/html,https://web.archive.org/web/20160128160437/http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/
html_200_root,20160128160442,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/,200,text/html,https://web.archive.org/web/20160128160442/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/
html_200_root,20160128160447,http://cwaste.skolbloggen.se:80/svenska/bild-och-film/regler-vid-fotografering-pa-allmanna-platser/,200,text/html,https://web.archive.org/web/20160128160447/http://cwaste.skolbloggen.se:80/svenska/bild-och-film/regler-vid-fotografering-pa-allmanna-platser/
html_200_root,20160128160452,http://cwaste.skolbloggen.se:80/svenska/dikter/,200,text/html,https://web.archive.org/web/20160128160452/http://cwaste.skolbloggen.se:80/svenska/dikter/
html_200_root,20160128160457,http://cwaste.skolbloggen.se:80/svenska/dikter/diktanalys/,200,text/html,https://web.archive.org/web/20160128160457/http://cwaste.skolbloggen.se:80/svenska/dikter/diktanalys/
html_200_root,20160128160502,http://cwaste.skolbloggen.se:80/svenska/litteraturanalys-och-lasloggar/laslogg-3-titel-form-dramaturgi-budskap/,200,text/html,https://web.archive.org/web/20160128160502/http://cwaste.skolbloggen.se:80/svenska/litteraturanalys-och-lasloggar/laslogg-3-titel-form-dramaturgi-budskap/
