query_id,timestamp,original,statuscode,mimetype,wayback_url
html_200_root,20100223085937,http://cwastes.skolbloggen.se:80/tag/programmal/,200,text/html,https://web.archive.org/web/20100223085937/http://cwastes.skolbloggen.se:80/tag/programmal/
html_200_root,20100223085942,http://cwastes.skolbloggen.se:80/tag/rubriker/,200,text/html,https://web.archive.org/web/20100223085942/http://cwastes.skolbloggen.se:80/tag/rubriker/
html_200_root,20100223085947,http://cwastes.skolbloggen.se:80/tag/svenska-b/,200,text/html,https://web.archive.org/web/20100223085947/http://cwastes.skolbloggen.se:80/tag/svenska-b/
html_200_root,20100223085952,http://cwastes.skolbloggen.se:80/tag/visualisering/,200,text/html,https://web.archive.org/web/20100223085952/http://cwastes.skolbloggen.se:80/tag/visualisering/
html_200_root,20100223085957,http://cwastes.skolbloggen.se:80/tag/voddler/,200,text/html,https://web.archive.org/web/20100223085957/http://cwastes.skolbloggen.se:80/tag/voddler/
html_200_root,20100223090002,http://cwastes.skolbloggen.se:80/tag/webbsida/,200,text/html,https://web.archive.org/web/20100223090002/http://cwastes.skolbloggen.se:80/tag/webbsida/
raw_http_prefix,20100223090007,http://cwastes.skolbloggen.se:80/wp-content/mu-plugins/anarchy_media/anarchy_media_player.php?anarchy.js,200,text/javascript,https://web.archive.org/web/20100223090007/http://cwastes.skolbloggen.se:80/wp-content/mu-plugins/anarchy_media/anarchy_media_player.php?anarchy.js
raw_http_prefix,20100223090016,http://cwastes.skolbloggen.se:80/wp-includes/wlwmanifest.xml,200,application/xml,https://web.archive.org/web/20100223090016/http://cwastes.skolbloggen.se:80/wp-includes/wlwmanifest.xml
html_200_root,20100223090344,http://cwastes.skolbloggen.se:80/2010/02/06/%E2%80%9Cone-for-one%E2%80%9D-%E2%80%93-om-inbaddad-givmildhet/comment-page-1/,200,text/html,https://web.archive.org/web/20100223090344/http://cwastes.skolbloggen.se:80/2010/02/06/%E2%80%9Cone-for-one%E2%80%9D-%E2%80%93-om-inbaddad-givmildhet/comment-page-1/
html_200_root,20100223090349,http://cwastes.skolbloggen.se:80/tag/bild/,200,text/html,https://web.archive.org/web/20100223090349/http://cwastes.skolbloggen.se:80/tag/bild/
html_200_root,20100223090355,http://cwastes.skolbloggen.se:80/tag/hallemar/,200,text/html,https://web.archive.org/web/20100223090355/http://cwastes.skolbloggen.se:80/tag/hallemar/
html_200_root,20100223090400,http://cwastes.skolbloggen.se:80/tag/kommentarer/,200,text/html,https://web.archive.org/web/20100223090400/http://cwastes.skolbloggen.se:80/tag/kommentarer/
html_200_root,20100223090405,http://cwastes.skolbloggen.se:80/tag/kursplan/,200,text/html,https://web.archive.org/web/20100223090405/http://cwastes.skolbloggen.se:80/tag/kursplan/
html_200_root,20100223090410,http://cwastes.skolbloggen.se:80/tag/program/,200,text/html,https://web.archive.org/web/20100223090410/http://cwastes.skolbloggen.se:80/tag/program/
html_200_root,20100223090415,http://cwastes.skolbloggen.se:80/tag/skonlitteratur/,200,text/html,https://web.archive.org/web/20100223090415/http://cwastes.skolbloggen.se:80/tag/skonlitteratur/
html_200_root,20100223090420,http://cwastes.skolbloggen.se:80/tag/utseende/,200,text/html,https://web.archive.org/web/20100223090420/http://cwastes.skolbloggen.se:80/tag/utseende/
html_200_root,20100223090528,http://cwastes.skolbloggen.se:80/tag/diskussion/,200,text/html,https://web.archive.org/web/20100223090528/http://cwastes.skolbloggen.se:80/tag/diskussion/
html_200_root,20100223090533,http://cwastes.skolbloggen.se:80/tag/film/,200,text/html,https://web.archive.org/web/20100223090533/http://cwastes.skolbloggen.se:80/tag/film/
html_200_root,20100223090539,http://cwastes.skolbloggen.se:80/tag/givmildhet/,200,text/html,https://web.archive.org/web/20100223090539/http://cwastes.skolbloggen.se:80/tag/givmildhet/
html_200_root,20100223090544,http://cwastes.skolbloggen.se:80/tag/livslangt-larande/,200,text/html,https://web.archive.org/web/20100223090544/http://cwastes.skolbloggen.se:80/tag/livslangt-larande/
html_200_root,20100223090549,http://cwastes.skolbloggen.se:80/tag/miljodebatt/,200,text/html,https://web.archive.org/web/20100223090549/http://cwastes.skolbloggen.se:80/tag/miljodebatt/
html_200_root,20100223090554,http://cwastes.skolbloggen.se:80/tag/youtube/,200,text/html,https://web.archive.org/web/20100223090554/http://cwastes.skolbloggen.se:80/tag/youtube/
raw_http_prefix,20100223090929,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/feed/,200,text/xml,https://web.archive.org/web/20100223090929/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/feed/
html_200_root,20100223090937,http://cwastes.skolbloggen.se:80/om/,200,text/html,https://web.archive.org/web/20100223090937/http://cwastes.skolbloggen.se:80/om/
html_200_root,20100223090941,http://cwastes.skolbloggen.se:80/tag/asa-kronkvist/,200,text/html,https://web.archive.org/web/20100223090941/http://cwastes.skolbloggen.se:80/tag/asa-kronkvist/
html_200_root,20100223090946,http://cwastes.skolbloggen.se:80/tag/betygskriterier/,200,text/html,https://web.archive.org/web/20100223090946/http://cwastes.skolbloggen.se:80/tag/betygskriterier/
html_200_root,20100223090951,http://cwastes.skolbloggen.se:80/tag/blogga/,200,text/html,https://web.archive.org/web/20100223090951/http://cwastes.skolbloggen.se:80/tag/blogga/
html_200_root,20100223090957,http://cwastes.skolbloggen.se:80/tag/internet/,200,text/html,https://web.archive.org/web/20100223090957/http://cwastes.skolbloggen.se:80/tag/internet/
